date	open	high	low	close	volume	value
2003-08-20	17790	17860	17790	17850	2766	45368
2003-08-21	17890	17900	17800	17840	9558	90608
2003-08-22	17820	17850	17780	17840	7602	87496
2003-08-25	17830	17840	17750	17760	5334	86126
2003-08-26	17850	17870	17810	17860	6024	86280
2003-08-27	17740	17740	17630	17650	14550	81700
2003-08-28	17700	17740	17690	17690	3622	80690
2003-08-29	17700	17760	17690	17740	8878	77358
2003-09-01	17900	17930	17870	17910	11342	73848
2003-09-02	17930	18020	17930	18000	10716	71852
2003-09-03	18000	18020	17950	17980	6944	72030
2003-09-04	18200	18220	18140	18140	16518	70630
2003-09-05	18070	18080	18030	18030	5044	69546
2003-09-08	18230	18240	18160	18180	10598	69270
2003-09-09	18180	18260	18180	18210	6774	68986
2003-09-10	18080	18080	18020	18030	6160	67772
2003-09-11	17970	18090	17970	18090	9274	66346
2003-09-12	18210	18250	18180	18180	11386	65732
2003-09-15	18060	18220	18060	18190	9574	61918
2003-09-16	18190	18210	18150	18170	2406	60722
2003-09-17	18190	18310	18190	18310	7798	56142
2003-09-18	18280	18320	18260	18280	4100	53806
2003-09-19	18340	18430	18300	18420	3644	53148
2003-09-22	18380	18530	18380	18510	4868	50972
2003-09-23	18450	18470	18420	18470	1284	50720
2003-10-15	19610	20050	19610	19770	16358	60250
2003-10-16	20230	20400	20170	20220	20028	54902
2003-10-17	20220	20440	20100	20250	6410	53408
2003-10-20	20300	20580	20270	20520	8672	48836
2003-10-21	20790	20920	20300	20370	11360	46174
2003-10-22	20470	20630	20360	20620	4496	45724
2003-10-23	20650	20720	20160	20220	9074	43912
2003-10-24	20280	20370	19890	19890	5986	41752
2003-10-27	19900	20120	19900	20100	3436	40010
2003-10-28	20320	20340	20150	20250	2256	39614
2003-10-29	20250	20460	20250	20460	2624	39632
2003-10-30	20790	21000	20690	21000	7482	37978
2003-10-31	21070	21350	20950	21060	7710	34966
2003-11-03	21200	21340	20800	21320	5220	33100
2003-11-04	21080	21330	20780	20930	2316	32924
2003-11-05	21600	21600	21510	21600	4060	32892
2003-11-06	21500	21560	21300	21400	2330	32742
2003-11-07	21000	21360	20810	20820	2948	33692
2003-11-10	20900	20900	20320	20820	2234	33394
2003-11-11	20150	20830	20150	20730	2858	32574
2003-11-12	21040	21140	20950	21020	1798	31470
2003-11-13	21280	21390	21120	21310	1186	30884
2003-11-14	21090	21100	20980	21060	1626	29836
2003-11-17	21330	21330	21160	21200	538	36474
2003-11-18	20570	20850	20570	20570	3000	36214
2003-11-19	20750	20750	20380	20380	1632	35408
2003-11-20	20240	20240	19950	19950	2288	34048
2003-11-21	19250	20450	19250	20090	3356	32978
2003-11-24	20150	20150	19960	20100	1378	32840
2003-11-25	20250	20280	20100	20120	1234	32958
2003-11-26	20150	20260	20150	20250	2122	32848
2003-11-27	20250	20350	20250	20300	596	32902
2003-11-28	20450	20600	20320	20600	4390	32188
2003-12-01	21000	21110	21000	21110	4050	32030
2003-12-02	21300	21300	21100	21110	3702	30506
2003-12-03	21600	21710	21570	21610	1366	30000
2003-12-04	21150	21640	21150	21590	896	29948
2003-12-05	21640	21640	20900	21030	1370	29556
2003-12-08	21280	21280	21020	21120	2820	29044
2003-12-09	21050	21380	21050	21380	1982	29020
2003-12-10	21410	21540	21350	21350	918	28842
2003-12-11	21310	21400	20880	21390	1478	28476
2003-12-12	21200	21400	21200	21330	1740	28340
2003-12-15	21750	21750	21630	21650	1718	28086
2003-12-16	21600	21600	21450	21450	1068	27686
2003-12-17	21700	21730	21530	21530	1910	26734
2003-12-18	21550	21620	21550	21610	962	26124
2003-12-19	21700	21860	21670	21840	1666	25942
2003-12-22	21960	21960	21800	21800	670	25504
2003-12-23	21650	21670	21550	21560	1832	24156
2003-12-24	21720	21720	21650	21700	504	24154
2003-12-25	21870	22280	21870	22240	1518	23730
2003-12-26	22670	22670	22230	22310	1256	23654
2003-12-29	22450	22510	22380	22380	702	23388
2003-12-30	22250	22300	22100	22300	1498	23094
2003-12-31	22570	22570	22400	22500	920	22812
2004-01-02	22400	22740	22400	22710	992	22610
2004-01-05	23150	23300	23050	23300	894	21900
2004-01-06	23420	23450	23390	23420	1466	21484
2004-01-07	22990	23000	22800	22920	1736	20690
2004-01-08	22870	23200	22850	23190	656	20552
2004-01-09	23760	23760	22770	23700	440	20324
2004-01-12	23700	23860	23700	23850	2488	19928
2004-01-13	23500	23660	23430	23650	2780	19428
2004-01-14	23600	23750	23590	23750	3684	19154
2004-01-15	23750	23870	23750	23770	1556	18642
2004-01-16	23800	23850	23710	23850	3066	17702
2004-01-29	24400	24470	23620	24470	2186	16810
2004-01-30	24350	24470	24350	24420	1978	16388
2004-02-02	24800	24960	24800	24960	1148	15760
2004-02-03	24990	24990	24850	24910	1288	15148
2004-02-04	25300	25500	25300	25500	1058	15012
2004-02-05	25550	26000	25550	26000	1232	14790
2004-02-06	25800	25940	25700	25840	1498	14178
2004-02-09	26270	26280	26240	26260	922	13546
2004-02-10	26450	26460	25470	25480	1266	12792
2004-02-11	25400	25700	25400	25650	1298	12052
2004-02-12	26380	26380	26300	26380	1192	11744
2004-02-13	26500	26500	26000	26390	1770	11764
2004-02-16	25800	26400	25800	26250	1932	11610
2004-02-19	27300	27600	27010	27420	2054	17886
2004-02-20	28250	28260	28210	28260	1204	17426
2004-02-23	27900	28280	27800	28280	2236	16998
2004-02-24	28200	28300	28000	28000	3962	16152
2004-02-25	28500	28970	28500	28970	2156	15082
2004-02-26	28300	28750	28280	28680	2924	15096
2004-02-27	29300	29300	29080	29140	2548	14492
2004-03-01	29400	29470	29260	29400	1226	13960
2004-03-02	30000	30020	29710	29880	1150	13002
2004-03-03	29940	29980	29360	29680	790	12668
2004-03-04	28780	28780	28770	28770	496	12368
2004-03-05	29680	29680	27610	27940	2390	11244
2004-03-08	28500	28500	28020	28150	1110	10642
2004-03-09	27600	28630	27580	27860	1418	9878
2004-03-10	27730	27840	27560	27600	1196	9108
2004-03-11	27600	27810	27600	27610	1320	8054
2004-03-12	28530	28530	28100	28180	1214	7072
2004-03-15	28000	28150	27910	27980	1552	6430
2004-03-16	28670	28670	28230	28230	858	14070
2004-03-17	28500	28550	28230	28230	290	14028
2004-03-18	28390	28400	28110	28350	666	14154
2004-03-19	28500	28950	28480	28830	1336	14184
2004-03-22	28750	29100	28750	29080	1246	14024
2004-03-23	28550	28550	28480	28530	412	13862
2004-03-24	28590	28590	28500	28570	496	13786
2004-03-25	28580	28660	28500	28500	90	13754
2004-03-26	28360	28400	28200	28260	808	13920
2004-03-29	28360	28400	28320	28350	312	14020
2004-03-30	28670	28720	28660	28700	316	14016
2004-03-31	28550	28600	28550	28570	138	13962
2004-04-01	28650	28750	28640	28650	236	13944
2004-04-02	29010	29010	28800	28880	182	13920
2004-04-05	28600	28650	28560	28600	242	13842
2004-04-06	27740	27750	27740	27740	596	13722
2004-04-07	27800	27800	27350	27450	1464	13678
2004-04-08	27350	27680	27350	27680	346	13654
2004-04-09	27590	27590	27520	27520	170	13634
2004-04-12	27030	27250	26710	26900	442	13414
2004-04-13	26950	26950	26460	26500	186	13364
2004-04-14	26600	26940	26600	26820	532	13584
2004-04-15	26980	27080	26960	27040	518	13892
2004-04-16	26740	26740	26410	26680	524	13792
2004-04-19	27300	27340	27050	27090	600	14732
2004-04-20	27350	27350	26890	26950	824	14710
2004-04-21	26300	26300	26190	26190	344	14704
2004-04-22	25160	25160	25160	25160	6	14700
2004-04-23	24010	24990	23910	24800	4558	14218
2004-04-26	24670	24750	24330	24680	1154	13934
2004-04-27	24520	24900	24520	24800	1118	14060
2004-04-28	24800	24800	24060	24060	1522	13818
2004-04-29	23380	24500	23380	23660	3330	13470
2004-04-30	23820	24180	23680	24180	840	13522
2004-05-10	24000	24610	23900	24610	1354	13822
2004-05-11	24550	24800	24500	24650	1870	14396
2004-05-12	24850	24850	24000	24000	1786	14712
2004-05-13	23900	24770	23900	24060	598	14618
2004-05-14	24220	24220	23950	24150	1024	14408
2004-05-17	24100	24300	24000	24080	1076	14630
2004-05-18	23360	23710	23210	23210	3806	12882
2004-05-19	23550	23790	23530	23710	1324	13362
2004-05-20	24330	24330	24080	24230	2052	13544
2004-05-21	24250	24900	24190	24860	1956	13800
2004-05-24	24900	25000	24530	24750	388	13836
2004-05-25	24800	25000	24800	24960	748	13880
2004-05-26	24810	24980	24420	24610	766	13890
2004-05-27	24800	25440	24640	25310	518	13880
2004-05-28	25860	25860	25550	25680	746	14290
2004-05-31	26010	26420	26000	26420	1158	14146
2004-06-01	26620	26740	26000	26300	1392	14084
2004-06-02	26400	26980	26300	26890	740	14118
2004-06-03	25890	25890	25890	25890	162	14076
2004-06-04	25680	25680	25200	25400	1190	14338
2004-06-07	26200	26270	25860	26270	556	14132
2004-06-08	26310	26480	26000	26220	792	13892
2004-06-09	26000	26000	25560	25840	1364	13446
2004-06-10	25110	25110	25110	25110	116	13364
2004-06-11	25240	25300	24900	25000	1938	12864
2004-06-14	24640	24800	24610	24620	574	13076
2004-06-15	24830	24980	24210	24890	896	12836
2004-06-16	25450	25460	25290	25460	418	12860
2004-06-17	25390	25600	25390	25430	434	12560
2004-06-18	25440	25700	25220	25220	346	12628
2004-06-21	25570	25650	25450	25600	212	12640
2004-06-22	25300	25550	25300	25520	188	12708
2004-06-23	25200	25200	24950	25120	602	12998
2004-06-24	25300	25590	25300	25500	736	12876
2004-06-25	25900	26260	25800	25930	514	12914
2004-06-28	25990	26210	25950	26170	416	13074
2004-06-29	26030	26180	25960	26060	550	13266
2004-06-30	25850	25900	25740	25780	532	13076
2004-07-01	26300	26430	26200	26430	1580	12728
2004-07-02	26170	26440	26170	26200	412	12932
2004-07-05	26900	26950	26850	26850	454	0
2004-07-06	27130	27130	26700	26940	1018	0
2004-07-07	26900	26940	26840	26900	900	0
2004-07-08	27490	27490	26650	26920	1164	0
2004-07-09	27140	27140	27030	27030	804	0
2004-07-12	27200	27300	27170	27200	1478	0
2004-07-13	27180	27980	27080	27210	1048	0
2004-07-14	27260	27320	26750	26750	2488	0
2004-07-15	26960	27030	26750	26880	1698	0
2004-07-16	26720	26990	26720	26850	1146	0
2004-07-19	27100	27170	27050	27160	1012	0
2004-07-20	27050	27240	26990	27190	1240	0
2004-07-21	27040	27090	27000	27090	1496	0
2004-07-22	27000	27310	27000	27190	1152	0
2004-07-23	27150	27280	26900	26960	1528	0
2004-07-26	26890	27000	26510	26520	2182	0
2004-07-27	26500	26540	26250	26400	2086	0
2004-07-28	26430	26550	26340	26520	1820	0
2004-07-29	27120	27200	27000	27200	422	0
2004-07-30	27200	28000	27200	27310	1708	0
2004-08-02	27690	27690	27480	27600	722	0
2004-08-03	27450	27790	27450	27720	622	0
2004-08-04	27670	27780	27660	27740	880	0
2004-08-05	27750	28490	27700	28440	1542	0
2004-08-06	27810	28060	27810	27950	2254	0
2004-08-09	28000	28690	28000	28400	862	0
2004-08-10	27690	28340	27690	28340	918	0
2004-08-11	28150	28800	28150	28670	1212	0
2004-08-12	28720	29080	28620	28680	1454	0
2004-08-13	28010	28900	28010	28750	1930	0
2004-08-16	28690	28690	28350	28450	2448	0
2004-08-17	28300	28670	28300	28600	2458	0
2004-08-18	28600	28650	28530	28620	2006	0
2004-08-19	28310	28400	27750	27850	3848	0
2004-08-20	28100	28240	27930	28180	3296	0
2004-08-23	28130	28280	28130	28170	914	0
2004-08-24	28070	28100	27930	28100	1300	0
2004-08-25	28050	28060	27960	28020	1044	0
2004-08-26	27810	28200	27810	28190	964	0
2004-08-27	28150	28230	28100	28140	1586	0
2004-08-30	28140	28390	28140	28330	1738	0
2004-08-31	28420	28650	28410	28540	2024	0
2004-09-01	28540	28620	28460	28590	474	0
2004-09-02	28380	28620	28380	28470	1148	0
2004-09-03	28110	28280	28000	28110	3308	0
2004-09-06	28030	28090	27910	27950	950	0
2004-09-07	27950	27990	27630	27840	1340	0
2004-09-08	28110	28210	28060	28200	1536	0
2004-09-09	28250	28420	28010	28420	1836	0
2004-09-10	28470	28670	28230	28580	1622	0
2004-09-13	28580	28800	28580	28740	1410	0
2004-09-14	28800	29060	28800	29060	1370	0
2004-09-15	28990	29700	28910	29360	3152	0
2004-09-16	28000	28500	28000	28490	11306	0
2004-09-17	28860	29110	28570	28960	13274	0
2004-09-20	28980	29250	28950	29020	6032	0
2004-09-21	29240	29240	29130	29200	4658	0
2004-09-22	29510	30050	29510	29960	6968	0
2004-09-23	30250	30300	29520	29680	4906	0
2004-09-24	29680	30620	29650	29850	3056	0
2004-09-27	29940	30250	29890	30180	3778	0
2004-09-28	30360	30570	30310	30560	3128	0
2004-09-29	30420	30460	30270	30370	2826	0
2004-09-30	30680	30690	30480	30530	2876	0
2004-10-08	31000	31520	31000	31490	2582	0
2004-10-11	32140	32140	31780	32000	2990	0
2004-10-12	32000	32000	31010	31010	2054	0
2004-10-13	30690	31320	30330	30590	3488	0
2004-10-14	29850	29850	29850	29850	4	0
2004-10-15	28650	28650	28650	28650	1572	0
2004-10-18	28490	28650	28360	28620	14544	0
2004-10-19	28220	28400	27970	28150	5384	0
2004-10-20	28120	28170	27930	28000	7222	0
2004-10-21	28160	28340	28070	28340	6232	0
2004-10-22	28320	28550	28010	28530	4010	0
2004-10-25	28530	28800	28400	28780	4176	0
2004-10-26	28390	28400	28280	28290	4064	0
2004-10-27	28460	28640	28410	28450	1536	0
2004-10-28	28690	28740	28530	28670	2510	0
2004-10-29	28300	28980	28300	28730	3362	0
2004-11-01	29420	29420	29210	29230	1968	0
2004-11-02	29580	30100	29530	30100	1926	0
2004-11-03	29880	30150	29880	29970	2170	0
2004-11-04	29970	30170	29810	29910	1266	0
2004-11-05	30020	30190	30000	30140	1432	0
2004-11-08	30390	30840	30380	30700	1672	0
2004-11-09	30590	30990	30590	30600	1750	0
2004-11-10	30800	31040	30800	30850	1618	0
2004-11-11	30870	31170	30850	31160	1046	0
2004-11-12	31500	31850	31160	31800	2080	0
2004-11-15	32590	32590	32100	32300	1294	0
2004-11-16	31150	31240	30200	30200	13228	0
2004-11-17	30330	30920	30230	30850	11218	0
2004-11-18	31400	31440	31100	31320	11988	0
2004-11-19	31400	31400	30600	30960	12494	0
2004-11-22	31300	31380	30820	30940	7828	0
2004-11-23	31050	31100	30750	30930	6676	0
2004-11-24	31010	31490	31010	31420	5916	0
2004-11-25	31550	31800	31540	31700	4338	0
2004-11-26	31800	31890	31780	31860	4854	0
2004-11-29	31600	31600	31500	31560	7334	0
2004-11-30	31830	31910	31720	31830	7236	0
2004-12-01	31720	31750	31460	31600	3352	0
2004-12-02	31730	31840	31610	31700	2180	0
2004-12-03	30800	31130	30800	30890	8774	0
2004-12-06	31090	31310	31010	31040	2980	0
2004-12-07	31100	31200	30960	31150	3774	0
2004-12-08	30650	31080	30180	30320	6152	0
2004-12-09	29910	30200	29580	29580	9022	0
2004-12-10	29420	29600	29120	29220	6218	0
2004-12-13	29370	29760	29200	29750	4534	0
2004-12-14	29800	29930	29600	29630	4404	0
2004-12-15	29330	29770	29330	29570	1652	0
2004-12-16	29350	29780	29290	29590	38842	0
2004-12-17	29400	29670	29180	29470	29698	0
2004-12-20	29590	29850	29560	29770	9778	0
2004-12-21	30250	30250	29880	29920	11478	0
2004-12-22	30450	30450	30050	30170	9980	0
2004-12-23	29680	29700	29510	29580	10610	0
2004-12-24	29650	29800	29620	29780	6588	0
2004-12-27	29830	30050	29800	29980	4150	0
2004-12-28	30020	30180	29900	30010	3190	0
2004-12-29	30180	30180	29860	30120	5844	0
2004-12-30	30100	30100	29900	29970	9310	0
2004-12-31	30000	30530	30000	30500	9842	0
2005-01-04	30600	30600	29700	30100	10188	0
2005-01-05	29400	29400	29400	29400	1290	0
2005-01-06	29400	29400	29400	29400	1290	0
2005-01-07	29800	29900	29750	29850	6964	0
2005-01-10	29810	29980	29560	29790	9256	0
2005-01-11	29940	30100	29940	30100	5938	0
2005-01-12	30390	30500	30350	30500	4832	0
2005-01-13	30590	30590	30280	30480	4928	0
2005-01-14	30300	30880	30300	30880	4102	0
2005-01-17	30110	30550	30010	30320	28084	0
2005-01-18	30180	30330	30150	30240	20042	0
2005-01-19	30540	30690	30480	30630	15766	0
2005-01-20	30670	30780	30490	30590	13874	0
2005-01-21	30800	31050	30730	31050	13162	0
2005-01-24	31480	31720	31320	31620	10534	0
2005-01-25	31480	31580	31300	31580	7058	0
2005-01-26	31450	31580	30950	31080	8290	0
2005-01-27	31460	31600	31460	31510	4424	0
2005-01-28	31470	31590	31350	31480	5362	0
2005-01-31	31590	31750	31450	31530	5318	0
2005-02-01	31710	31750	31560	31730	5666	0
2005-02-02	31500	31710	31500	31630	6122	0
2005-02-03	31450	31580	30760	30800	5860	0
2005-02-04	31100	31140	30630	31000	2936	0
2005-02-16	31020	31020	30960	31020	10024	0
2005-02-17	31000	31250	30910	31240	12506	0
2005-02-18	31870	31920	31650	31900	15840	0
2005-02-21	31870	31900	31660	31750	6348	0
2005-02-22	31730	31940	31650	31900	8116	0
2005-02-23	31800	31890	31500	31520	7806	0
2005-02-24	31700	31790	31650	31770	8282	0
2005-02-25	31500	31650	31370	31480	8214	0
2005-02-28	31720	32120	31720	32030	5052	0
2005-03-01	31880	32030	31850	32010	2936	0
2005-03-02	31830	31830	31620	31820	3450	0
2005-03-03	32050	32120	31810	31850	1468	0
2005-03-04	32190	32190	31580	31830	3696	0
2005-03-07	32100	32100	31960	32000	1650	0
2005-03-08	32050	32100	32000	32040	1898	0
2005-03-09	32010	32380	32010	32360	2458	0
2005-03-10	32400	32400	32220	32300	2552	0
2005-03-18	31510	31580	30810	31160	94270	65678
2005-04-15	30880	31410	30880	31370	44248	48226
2005-04-18	31560	31670	31390	31510	30522	49934
2005-04-19	32300	32300	31660	32080	38182	51726
2005-04-20	32500	32680	32480	32620	48396	54212
2005-04-21	33120	33190	32220	32310	83146	56192
2005-04-22	32500	32860	32500	32740	68138	53890
2005-04-25	32770	32800	32110	32350	105984	59916
2005-04-26	32690	32710	32520	32690	44724	56328
2005-04-27	32200	32280	31790	31920	98554	63234
2005-04-28	31960	32010	31720	31870	74048	63412
2005-04-29	31790	32110	31760	32090	47962	60680
2005-05-09	32030	32450	32030	32380	57800	63418
2005-05-10	32450	32680	32320	32680	70610	63636
2005-05-11	32700	32750	32220	32430	91430	67756
2005-05-12	31300	31470	31200	31200	10178	33570
2005-05-13	30450	30460	30080	30080	17404	35148
2005-05-16	29880	30250	29880	30130	27838	37084
2005-05-17	30200	30340	29200	29600	62230	43556
2005-05-18	29800	29830	29430	29750	48336	44374
2005-05-19	30040	30040	29700	29840	40582	46562
2005-05-20	29580	29780	29480	29760	20784	47840
2005-05-23	29700	29720	29410	29450	40816	56238
2005-05-24	29700	29890	29630	29870	30864	55856
2005-05-25	29880	29920	29770	29810	30616	62494
2005-05-26	30000	30090	29710	29880	45918	70968
2005-05-27	30130	30260	30010	30190	40216	75470
2005-05-30	30050	30080	29920	29980	32950	72534
2005-05-31	29840	30000	29480	29500	84928	86890
2005-06-01	29780	29790	29640	29730	39400	89314
2005-06-02	30200	30700	30130	30700	72944	92040
2005-06-03	31140	31440	31120	31190	89464	89818
2005-06-06	32200	32510	32090	32510	68290	89158
2005-06-07	32260	32370	32020	32370	85124	91480
2005-06-08	31940	32010	31800	31850	82704	100488
2005-06-09	31550	31980	31520	31960	64896	99418
2005-06-10	32150	32540	32150	32540	82482	97314
2005-06-13	32900	32950	32650	32700	67750	100650
2005-06-14	32840	32950	31900	32340	115338	103934
2005-06-15	32360	32700	32290	32690	52798	101832
2005-06-16	32790	32980	32660	32880	54932	101388
2005-06-17	33050	33330	32700	33280	89728	99236
2005-06-20	34110	34450	34050	34370	89728	99236
2005-06-21	33960	34160	33820	33960	89728	99236
2005-06-22	34140	34270	34010	34070	48096	90254
2005-06-23	33820	33930	33200	33440	99138	86244
2005-06-24	33550	33870	33410	33860	68858	85966
2005-06-27	34020	34170	33890	34090	53868	84594
2005-06-28	33950	34020	33660	33780	58170	79992
2005-06-29	33680	33700	33120	33260	74864	75372
2005-06-30	33900	33900	33740	33810	34096	71456
2005-07-01	33000	33560	32840	33560	30328	66556
2005-07-04	32660	33030	32660	33030	23766	64220
2005-07-05	33060	33530	33010	33340	17306	62980
2005-07-06	32600	32760	32400	32550	102642	83640
2005-07-07	32950	33050	32810	33040	71164	83534
2005-07-08	32980	33120	32850	33050	63232	79864
2005-07-11	33270	33390	33060	33070	81552	89492
2005-07-12	33250	33330	33130	33220	61482	89244
2005-07-20	33580	33650	32980	33340	93342	101920
2005-07-21	33490	33530	33360	33420	25144	102208
2005-07-22	32900	33670	32800	33650	84778	93514
2005-07-25	33980	34670	33910	34580	61232	84998
2005-07-26	34580	34960	34500	34760	41876	81974
2005-07-27	34760	34870	34520	34540	22224	80160
2005-07-28	35100	35350	35100	35140	30578	72290
2005-07-29	35500	35550	34990	35150	33604	62934
2005-08-01	35240	35260	34900	35000	10690	60380
2005-08-02	35470	35470	35130	35250	12668	58664
2005-08-03	35230	35240	35080	35130	7472	56508
2005-08-04	35250	35260	34760	34920	11934	54046
2005-08-05	34800	34890	34620	34660	11846	52556
2005-08-08	34570	34650	34100	34100	15520	50830
2005-08-09	34200	34600	33940	34530	17336	47818
2005-08-10	33800	33950	33750	33890	12720	45820
2005-08-11	34330	34490	34310	34440	8674	42708
2005-08-12	34380	34460	34310	34390	5842	41330
2005-08-15	34450	34850	34420	34740	50226	74908
2005-08-16	34940	35060	34800	34970	37880	73260
2005-08-17	35170	35270	34980	35020	30484	74878
2005-08-18	34300	34610	34270	34460	37922	72026
2005-08-19	34570	34570	34170	34170	32338	68028
2005-08-22	34460	34600	34420	34600	20854	65140
2005-08-23	35000	35180	34930	35170	17958	62592
2005-08-24	35080	35090	34910	34910	13064	60400
2005-08-25	34820	34850	34610	34790	13536	58544
2005-08-26	34500	34800	34380	34770	18884	57800
2005-08-29	35330	35380	35180	35220	9206	55716
2005-08-30	35040	35170	35010	35090	6252	55416
2005-09-01	34880	35150	34880	34970	14284	49526
2005-09-02	35220	35290	35110	35180	7566	49084
2005-09-05	35570	35660	35520	35560	7678	47470
2005-09-06	35570	35600	35370	35390	7342	44606
2005-09-07	35210	35250	35130	35130	6332	43462
2005-09-08	35020	35380	34980	35350	4798	42858
2005-09-09	34850	35130	34820	35070	8244	40746
2005-09-12	35020	35160	35020	35130	7092	38874
2005-09-13	35460	35500	35320	35400	4812	38552
2005-09-14	35220	35360	35200	35260	6258	35174
2005-09-15	35300	35340	35140	35220	5962	33098
2005-09-16	34530	34560	34270	34290	41336	64344
2005-09-19	34270	34340	34100	34210	28526	58714
2005-09-20	35000	35400	34900	34920	30358	56990
2005-09-21	34980	35050	34870	35000	16450	58338
2005-09-22	35690	35940	35690	35920	25586	51252
2005-09-23	35860	36120	35820	36010	14528	49426
2005-09-26	35930	36070	35810	35830	6364	49264
2005-09-27	36300	36490	36100	36150	9634	47756
2005-09-29	36290	36290	36080	36120	6442	44306
2005-09-30	36120	36150	36050	36140	5780	41654
2005-10-10	37110	37540	37040	37540	10134	37020
2005-10-11	37450	37780	37200	37350	5444	35224
2005-10-12	37730	37910	37730	37780	3810	33544
2005-10-13	37220	37500	37220	37500	4738	31794
2005-10-14	37110	37330	37100	37210	4276	30310
2005-10-17	37240	37670	37240	37630	5720	28112
2005-10-18	37450	37530	37360	37480	19224	25232
2005-10-19	37440	37560	37180	37230	32492	31666
2005-10-20	37280	37470	37200	37460	23720	35640
2005-10-21	36810	36900	36260	36400	69804	42200
2005-10-24	37000	37240	36980	37130	42074	43924
2005-10-25	37090	37100	36460	36660	57934	48648
2005-10-26	37480	37480	36960	37040	47912	50836
2005-10-27	36900	36950	36420	36790	72440	54232
2005-10-28	36650	36710	36390	36610	58120	57014
2005-10-31	36680	36740	36250	36330	70910	58502
2005-11-01	36300	36690	36180	36530	75964	58036
2005-11-02	36600	36770	36490	36720	54044	65608
2005-11-03	36900	36930	36660	36660	40370	66234
2005-11-04	36570	36650	36460	36600	37876	67022
2005-11-07	36810	37040	36500	36600	103884	75686
2005-11-08	36590	36750	36520	36710	49640	75956
2005-11-09	36520	36690	36490	36670	40206	75822
2005-11-10	36600	36630	36330	36580	68666	72682
2005-11-11	37050	37170	36990	37090	48684	73062
2005-11-14	37600	37650	37370	37370	41646	71372
2005-11-15	37410	37530	37300	37490	36246	72880
2005-11-16	37310	37520	37310	37430	23020	72626
2005-11-17	37420	37420	37080	37140	41508	69864
2005-11-18	37200	37220	36920	37060	49852	63876
2005-11-21	37300	37430	37060	37100	33324	63546
2005-11-22	37100	37150	36960	37010	25292	64650
2005-11-23	36350	36540	35540	35610	99692	61662
2005-11-24	35920	36030	35780	36000	40834	60428
2005-11-25	36290	36810	36200	36700	45020	55314
2005-11-28	36610	36720	36020	36240	35572	54442
2005-11-29	36290	36630	36210	36460	23186	51646
2005-11-30	36400	37770	36350	37410	49626	47030
2005-12-01	37050	37420	36860	37150	71190	53570
2005-12-02	38200	38540	38150	38330	63148	50904
2005-12-05	38280	38470	38180	38350	36462	50146
2005-12-06	38490	38500	38280	38450	29418	52508
2005-12-07	38300	38750	38110	38720	52946	55450
2005-12-08	39200	39350	39150	39240	39348	54656
2005-12-09	39260	39450	39230	39440	23198	53070
2005-12-12	39400	40180	39340	40140	32760	50804
2005-12-13	39400	39550	39250	39500	32818	51952
2005-12-14	40100	40330	40100	40280	23180	50152
2005-12-15	39270	39750	39270	39620	31562	49848
2005-12-16	39880	40030	39520	39710	21194	49370
2005-12-19	40300	40390	40040	40080	8764	47410
2005-12-20	39950	40040	39840	39930	8124	46454
2005-12-21	39910	40080	39860	39880	4350	45266
2005-12-22	39980	40580	39970	40410	11170	41452
2005-12-23	40480	40950	40450	40940	9880	38780
2005-12-26	41030	42220	41030	42200	15280	34762
2005-12-27	42320	42730	42100	42360	11824	32090
2005-12-28	42470	42510	42120	42370	6322	29990
2005-12-29	42290	42290	41530	41650	4516	28754
2005-12-30	41660	41980	41660	41920	7020	26064
2006-01-04	41950	42510	41950	42480	31178	41338
2006-01-05	43200	43200	42680	42780	32632	41858
2006-01-06	42560	43080	42500	43060	28226	42278
2006-01-09	43300	43420	43100	43260	29006	41240
2006-01-10	43400	43800	43290	43760	34412	38490
2006-01-11	43740	44010	43650	43870	24658	39332
2006-01-12	43800	43930	43680	43800	23548	38184
2006-01-13	43850	43960	43750	43860	18528	36798
2006-01-16	44290	44690	44210	44640	20084	33208
2006-01-17	44500	44930	44110	44640	17984	32970
2006-01-18	44580	44690	43300	43520	20104	33280
2006-01-19	44320	44680	44100	44270	12054	31654
2006-01-20	44020	44020	43570	43970	7142	30978
2006-01-23	43500	44170	43500	44150	6288	29428
2006-01-24	44500	44540	44210	44320	4544	28128
2006-01-25	44880	44880	44650	44750	5912	25088
2006-01-26	45580	46170	45520	46050	7354	23314
2006-01-27	45900	46400	45800	46350	3068	22168
2006-02-06	47600	47600	47600	47600	818	26094
2006-02-07	48300	49230	48300	48980	18324	26012
2006-02-08	46920	47950	46920	47540	26534	28848
2006-02-09	48000	48330	47890	48210	10330	28840
2006-02-10	48300	48590	47800	47900	13178	29314
2006-02-13	46420	46890	46250	46510	20710	31040
2006-02-14	46710	47100	46580	47030	10228	29706
2006-02-15	47500	47650	47150	47320	11222	30244
2006-02-16	45600	46080	45570	45800	14198	29356
2006-02-17	46300	46500	45300	45920	10998	28160
2006-02-20	45800	46200	45700	46100	4954	28200
2006-02-21	47050	47050	46610	46760	3684	27372
2006-02-22	46700	46840	46250	46320	19706	25728
2006-02-23	46520	46590	45800	45880	35514	30854
2006-02-24	45500	46380	45100	46350	40914	32092
2006-02-27	46000	46100	45200	45360	48360	38182
2006-02-28	44310	44860	44260	44740	53222	45102
2006-03-01	45300	45420	44700	44830	43152	46604
