"Index","high","low","close","bid","ask","volume"
2012-02-09 14:32:59,2553.2,2518,2535,2535,2535.2,38989
2012-02-09 14:33:59,2553.2,2518,2537,2536.6,2537,39005
2012-02-09 14:34:59,2553.2,2518,2536.4,2536.4,2536.8,38959
2012-02-09 14:35:59,2553.2,2518,2534.4,2534.2,2534.6,38755
2012-02-09 14:36:59,2553.2,2518,2533.4,2533.6,2533.8,38777
2012-02-09 14:37:59,2553.2,2518,2532.4,2532.4,2532.6,38625
2012-02-09 14:38:59,2553.2,2518,2532.8,2532.8,2533,38667
2012-02-09 14:39:59,2553.2,2518,2533.4,2533.4,2533.6,38627
2012-02-09 14:40:59,2553.2,2518,2533.6,2533.4,2533.6,38594
2012-02-09 14:41:59,2553.2,2518,2532.2,2532,2532.2,38400
2012-02-09 14:42:59,2553.2,2518,2531.6,2531.6,2531.8,38552
2012-02-09 14:43:59,2553.2,2518,2529.4,2529,2529.4,38586
2012-02-09 14:44:59,2553.2,2518,2528.8,2528.8,2529,38543
2012-02-09 14:45:59,2553.2,2518,2527.6,2527.2,2527.6,38327
2012-02-09 14:46:59,2553.2,2518,2528.2,2528,2529,38160
2012-02-09 14:47:59,2553.2,2518,2528.8,2528.6,2529,38106
2012-02-09 14:48:59,2553.2,2518,2529,2528.8,2529,38101
2012-02-09 14:49:59,2553.2,2518,2527.4,2527.2,2527.4,38107
2012-02-09 14:50:59,2553.2,2518,2530,2530,2530.2,37913
2012-02-09 14:51:59,2553.2,2518,2529.4,2529.4,2529.6,37759
2012-02-09 14:52:59,2553.2,2518,2530.8,2530.8,2531,37623
2012-02-09 14:53:59,2553.2,2518,2530.2,2530.2,2530.8,37605
2012-02-09 14:54:59,2553.2,2518,2530.8,2530.8,2531,37557
2012-02-09 14:55:59,2553.2,2518,2530.8,2530.8,2531,37483
2012-02-09 14:56:59,2553.2,2518,2530.6,2530.4,2530.6,37436
2012-02-09 14:57:59,2553.2,2518,2530,2530,2530.2,37203
2012-02-09 14:58:59,2553.2,2518,2531,2530.8,2531,37107
2012-02-09 14:59:59,2553.2,2518,2531.4,2531.2,2531.6,36945
2012-02-09 15:00:59,2553.2,2518,2531.8,2531.8,2532,36692
2012-02-09 15:01:59,2553.2,2518,2532.4,2532.2,2532.4,36619
2012-02-09 15:02:59,2553.2,2518,2531.6,2531.2,2531.6,36477
2012-02-09 15:03:59,2553.2,2518,2531.6,2531.4,2531.6,36377
2012-02-09 15:04:59,2553.2,2518,2532.8,2532.8,2533,36083
2012-02-09 15:05:59,2553.2,2518,2533,2532.6,2532.8,35942
2012-02-09 15:06:59,2553.2,2518,2532.8,2532.4,2532.8,35828
2012-02-09 15:07:59,2553.2,2518,2533,2532.8,2533,35796
2012-02-09 15:08:59,2553.2,2518,2533,2532.8,2533,35566
2012-02-09 15:09:59,2553.2,2518,2533.8,2533.6,2533.8,35309
2012-02-09 15:10:59,2553.2,2518,2534.4,2534.4,2534.6,35058
2012-02-09 15:11:59,2553.2,2518,2534.6,2534.6,2534.8,34901
2012-02-09 15:12:59,2553.2,2518,2533,2533.2,2533.4,34482
2012-02-09 15:13:59,2553.2,2518,2532.4,2532.2,2532.4,34174
2012-02-09 15:14:59,2553.2,2518,2532,2532,2532.2,33246
2012-02-09 15:15:00,2553.2,2518,2532.6,2532,2532.6,33243
2012-02-10 09:15:59,2532,2526.6,2528.2,2528,2528.4,33235
2012-02-10 09:16:59,2532,2524.2,2525,2525,2525.4,33467
2012-02-10 09:17:59,2532,2524.2,2525.2,2525.2,2525.4,33625
2012-02-10 09:18:59,2532,2522,2522.4,2522.2,2522.4,33819
2012-02-10 09:19:59,2532,2521.2,2522.6,2522.4,2522.6,34027
2012-02-10 09:20:59,2532,2521.2,2524.2,2524.2,2524.4,33943
2012-02-10 09:21:59,2532,2521.2,2522.8,2522.8,2523,34074
2012-02-10 09:22:59,2532,2521.2,2523.4,2523.2,2523.4,34160
2012-02-10 09:23:59,2532,2521.2,2522,2522,2522.2,34270
2012-02-10 09:24:59,2532,2521.2,2524,2523.8,2524,34272
2012-02-10 09:25:20,2532,2521.2,2524.6,2524.2,2524.4,34363
2012-02-10 09:34:59,2536,2521.2,2535.8,2535.2,2535.8,35567
2012-02-10 09:35:59,2538.2,2521.2,2537,2536.6,2536.8,35799
2012-02-10 09:36:19,2539,2521.2,2539,2538.8,2539,35995
2012-02-10 09:40:59,2548.8,2521.2,2546.2,2545.8,2546.2,36698
2012-02-10 09:41:59,2548.8,2521.2,2545.4,2545,2545.4,36794
2012-02-10 09:42:56,2548.8,2521.2,2543.8,2543.6,2544,36882
2012-02-10 09:46:59,2553,2521.2,2549.2,2548.8,2549.2,38001
2012-02-10 09:47:59,2553,2521.2,2547.8,2547.6,2548,38270
2012-02-10 09:48:59,2553,2521.2,2545.2,2545,2545.4,38188
2012-02-10 09:49:57,2553,2521.2,2544,2543.4,2544,37953
2012-02-10 09:50:40,2553,2521.2,2541.6,2541.2,2541.4,37801
2012-02-10 09:55:59,2553,2521.2,2544.2,2544,2544.2,38102
2012-02-10 09:56:59,2553,2521.2,2543.2,2543,2543.2,38123
2012-02-10 09:57:50,2553,2521.2,2543.6,2543.6,2543.8,38163
2012-02-10 09:58:59,2553,2521.2,2543.2,2543.4,2543.6,38188
2012-02-10 09:59:59,2553,2521.2,2538,2538,2538.4,37939
2012-02-10 10:00:59,2553,2521.2,2538.4,2538.2,2538.4,37698
2012-02-10 10:01:59,2553,2521.2,2536,2535.6,2535.8,37777
2012-02-10 10:02:59,2553,2521.2,2532.4,2532.4,2532.6,37613
2012-02-10 10:03:59,2553,2521.2,2529.4,2529.4,2529.6,37419
2012-02-10 10:04:59,2553,2521.2,2529,2529,2529.4,37274
2012-02-10 10:05:59,2553,2521.2,2530.4,2530.6,2530.8,37111
2012-02-10 10:06:29,2553,2521.2,2531.8,2531.6,2531.8,37148
2012-02-10 10:08:59,2553,2521.2,2533,2532.8,2533,37311
2012-02-10 10:09:59,2553,2521.2,2532.6,2532.4,2532.6,37285
2012-02-10 10:10:59,2553,2521.2,2534.4,2533.6,2534.6,37301
2012-02-10 10:11:59,2553,2521.2,2534.2,2534.2,2534.4,37319
2012-02-10 10:12:59,2553,2521.2,2533.4,2533.2,2533.4,37379
2012-02-10 10:13:18,2553,2521.2,2533.8,2533.8,2534.2,37318
2012-02-10 10:16:59,2553,2521.2,2536,2536,2536.2,37867
2012-02-10 10:17:59,2553,2521.2,2532.2,2532,2532.2,37921
2012-02-10 10:18:59,2553,2521.2,2532.6,2532.4,2532.6,37850
2012-02-10 10:19:59,2553,2521.2,2533.4,2533,2533.4,37860
2012-02-10 10:20:59,2553,2521.2,2533.4,2533.4,2533.8,37825
2012-02-10 10:21:59,2553,2521.2,2537.6,2537.6,2538,37594
2012-02-10 10:22:59,2553,2521.2,2538,2537.6,2538,37701
2012-02-10 10:23:51,2553,2521.2,2540.6,2540.4,2540.6,37721
2012-02-10 10:25:59,2553,2521.2,2544,2544,2544.4,37806
2012-02-10 10:26:59,2553,2521.2,2544,2544,2544.2,37763
2012-02-10 10:27:59,2553,2521.2,2544.8,2544.8,2545.6,37516
2012-02-10 10:28:50,2553,2521.2,2543,2543,2543.2,37340
2012-02-10 10:29:59,2553,2521.2,2541.8,2541.8,2542,37315
2012-02-10 10:30:42,2553,2521.2,2540.4,2540.4,2540.6,37316
2012-02-10 10:31:59,2553,2521.2,2541.8,2541.8,2542,37395
2012-02-10 10:32:59,2553,2521.2,2539.2,2539,2539.2,37406
2012-02-10 10:33:59,2553,2521.2,2539,2539,2539.2,37338
2012-02-10 10:34:59,2553,2521.2,2537.6,2537.4,2537.6,37497
2012-02-10 10:35:59,2553,2521.2,2536,2536,2536.2,37671
2012-02-10 10:36:59,2553,2521.2,2538.2,2538,2538.2,37729
2012-02-10 10:37:59,2553,2521.2,2541.8,2541.2,2542,37907
2012-02-10 10:38:59,2553,2521.2,2545.4,2544.6,2545.4,38168
2012-02-10 10:39:59,2553,2521.2,2548.6,2548.4,2548.6,38318
2012-02-10 10:40:34,2553,2521.2,2547.2,2547.2,2548,38330
2012-02-10 10:41:59,2553,2521.2,2551,2550.8,2551.4,38692
2012-02-10 10:42:59,2553,2521.2,2551.8,2551.6,2551.8,38768
2012-02-10 10:43:59,2562.8,2521.2,2562,2561.8,2562,39603
2012-02-10 10:44:59,2564.8,2521.2,2562,2561.2,2561.8,40200
2012-02-10 10:45:59,2567.8,2521.2,2562.6,2562.4,2562.6,40714
2012-02-10 10:46:59,2567.8,2521.2,2559.2,2558.8,2559.2,40549
2012-02-10 10:47:59,2567.8,2521.2,2559,2559,2559.2,40436
2012-02-10 10:48:59,2567.8,2521.2,2558.2,2558,2558.2,40531
2012-02-10 10:49:59,2567.8,2521.2,2559.4,2558.8,2559.6,40748
2012-02-10 10:50:59,2567.8,2521.2,2559.8,2559,2559.8,41006
2012-02-10 10:51:59,2567.8,2521.2,2557,2556.8,2557,40821
2012-02-10 10:52:59,2567.8,2521.2,2559,2558.8,2559.2,40841
2012-02-10 10:53:59,2567.8,2521.2,2560,2559.8,2560,40929
2012-02-10 10:54:59,2567.8,2521.2,2556.8,2556.6,2556.8,41046
2012-02-10 10:55:59,2567.8,2521.2,2559.8,2559.8,2560,41000
2012-02-10 10:56:59,2567.8,2521.2,2564.4,2564.2,2564.4,41311
2012-02-10 10:57:59,2567.8,2521.2,2563.6,2563.6,2564,41790
2012-02-10 10:58:59,2567.8,2521.2,2562.2,2562.4,2562.6,41910
2012-02-10 10:59:59,2567.8,2521.2,2561.8,2561.6,2561.8,42000
2012-02-10 11:00:59,2567.8,2521.2,2561,2560.4,2561,41849
2012-02-10 11:01:59,2571.6,2521.2,2571.6,2571,2571.6,42077
2012-02-10 11:02:59,2572.4,2521.2,2564.4,2564,2564.4,42208
2012-02-10 11:03:59,2572.4,2521.2,2558.8,2559,2559.2,42019
2012-02-10 11:04:59,2572.4,2521.2,2559,2559,2559.2,42239
2012-02-10 11:05:59,2572.4,2521.2,2560,2559.8,2560,42242
2012-02-10 11:06:59,2572.4,2521.2,2560.6,2560,2560.4,42230
2012-02-10 11:07:59,2572.4,2521.2,2556,2555.4,2555.8,41680
2012-02-10 11:08:59,2572.4,2521.2,2557.2,2557,2557.2,41645
2012-02-10 11:09:59,2572.4,2521.2,2561.8,2561.6,2561.8,41633
2012-02-10 11:10:59,2572.4,2521.2,2562.2,2562.6,2562.8,41801
2012-02-10 11:11:59,2572.4,2521.2,2563.2,2562.8,2563.2,41910
2012-02-10 11:12:59,2572.4,2521.2,2561,2560.6,2561,41894
2012-02-10 11:13:59,2572.4,2521.2,2559.8,2559.6,2559.8,41849
2012-02-10 11:14:59,2572.4,2521.2,2562.6,2562.4,2562.6,41902
2012-02-10 11:15:59,2572.4,2521.2,2560.6,2560.4,2560.6,41887
2012-02-10 11:16:59,2572.4,2521.2,2558.4,2558.4,2558.6,41744
2012-02-10 11:17:59,2572.4,2521.2,2551.2,2551,2551.2,39673
2012-02-10 11:18:59,2572.4,2521.2,2552.4,2552.2,2552.4,39054
2012-02-10 11:19:59,2572.4,2521.2,2547.8,2547.8,2548,38923
2012-02-10 11:20:59,2572.4,2521.2,2544,2544,2544.2,37997
2012-02-10 11:21:59,2572.4,2521.2,2547,2546.6,2546.8,37487
2012-02-10 11:22:59,2572.4,2521.2,2547,2547,2547.6,37404
2012-02-10 11:23:59,2572.4,2521.2,2549.8,2549.6,2549.8,37455
2012-02-10 11:24:59,2572.4,2521.2,2548.2,2548,2548.2,37443
2012-02-10 11:25:59,2572.4,2521.2,2548.2,2547.8,2548.2,37299
2012-02-10 11:26:59,2572.4,2521.2,2549,2548.8,2549,37311
2012-02-10 11:27:59,2572.4,2521.2,2550.8,2550.6,2550.8,37046
2012-02-10 11:28:59,2572.4,2521.2,2549.6,2549,2549.6,37017
2012-02-10 11:29:59,2572.4,2521.2,2546.6,2546.4,2546.8,36461
2012-02-10 11:30:00,2572.4,2521.2,2546.4,2546.4,2546.6,36457
2012-02-10 13:00:59,2572.4,2521.2,2547,2546.8,2547,36651
2012-02-10 13:01:59,2572.4,2521.2,2546.8,2546.8,2547,36729
2012-02-10 13:02:59,2572.4,2521.2,2546.4,2546.2,2546.4,36809
2012-02-10 13:03:59,2572.4,2521.2,2543.8,2543.8,2544,36827
2012-02-10 13:04:59,2572.4,2521.2,2544.8,2544.6,2544.8,36866
2012-02-10 13:05:59,2572.4,2521.2,2546.6,2546,2546.6,36893
2012-02-10 13:06:59,2572.4,2521.2,2549,2548.6,2549.2,36823
2012-02-10 13:07:59,2572.4,2521.2,2550.2,2550.2,2550.4,37007
2012-02-10 13:08:59,2572.4,2521.2,2551.8,2551.8,2552,37065
2012-02-10 13:09:59,2572.4,2521.2,2553.6,2553.4,2553.6,36940
2012-02-10 13:10:59,2572.4,2521.2,2552.6,2552.6,2552.8,37065
2012-02-10 13:11:59,2572.4,2521.2,2551.8,2551.8,2552,37017
2012-02-10 13:12:59,2572.4,2521.2,2552,2552,2552.2,37097
2012-02-10 13:13:59,2572.4,2521.2,2552.2,2552,2552.2,37185
2012-02-10 13:14:59,2572.4,2521.2,2548.8,2548.6,2549,37105
2012-02-10 13:15:59,2572.4,2521.2,2550.4,2550.4,2550.6,37161
2012-02-10 13:16:59,2572.4,2521.2,2552.8,2552,2552.6,37296
2012-02-10 13:17:59,2572.4,2521.2,2552.6,2552.2,2552.6,37325
2012-02-10 13:18:59,2572.4,2521.2,2551.6,2551.2,2551.4,37309
2012-02-10 13:19:59,2572.4,2521.2,2552,2551.6,2552.2,37380
2012-02-10 13:20:59,2572.4,2521.2,2552.8,2552.6,2552.8,37491
2012-02-10 13:21:59,2572.4,2521.2,2553,2553,2553.2,37597
2012-02-10 13:22:59,2572.4,2521.2,2553.4,2553.2,2553.6,37714
2012-02-10 13:23:59,2572.4,2521.2,2553.8,2553.6,2553.8,37726
2012-02-10 13:24:59,2572.4,2521.2,2554.6,2554.6,2554.8,37734
2012-02-10 13:25:59,2572.4,2521.2,2553.2,2553.2,2553.4,37721
2012-02-10 13:26:59,2572.4,2521.2,2554.4,2554.2,2554.4,37620
2012-02-10 13:27:59,2572.4,2521.2,2554.8,2554.6,2554.8,37582
2012-02-10 13:28:59,2572.4,2521.2,2554,2553.8,2554,37575
2012-02-10 13:29:59,2572.4,2521.2,2553.8,2553.6,2553.8,37687
2012-02-10 13:30:59,2572.4,2521.2,2554,2554,2554.2,37727
2012-02-10 13:31:59,2572.4,2521.2,2554.8,2554.8,2555,37791
2012-02-10 13:32:59,2572.4,2521.2,2554.4,2554.2,2554.4,37771
2012-02-10 13:33:59,2572.4,2521.2,2548.8,2548.6,2548.8,37534
2012-02-10 13:34:59,2572.4,2521.2,2545,2545,2545.8,37448
2012-02-10 13:35:59,2572.4,2521.2,2545.6,2545.6,2545.8,37263
2012-02-10 13:36:59,2572.4,2521.2,2542.6,2542.4,2542.6,37233
2012-02-10 13:37:59,2572.4,2521.2,2543.2,2543,2543.2,37095
2012-02-10 13:38:59,2572.4,2521.2,2544.8,2544.6,2544.8,37094
2012-02-10 13:39:59,2572.4,2521.2,2541.4,2541.4,2541.6,37180
2012-02-10 13:40:59,2572.4,2521.2,2541.2,2541,2541.4,37159
2012-02-10 13:41:59,2572.4,2521.2,2539.4,2539,2539.4,37030
2012-02-10 13:42:59,2572.4,2521.2,2535.2,2535,2535.2,36864
2012-02-10 13:43:59,2572.4,2521.2,2536.4,2536.2,2536.4,36626
2012-02-10 13:44:59,2572.4,2521.2,2538.8,2538.8,2539,36534
2012-02-10 13:45:59,2572.4,2521.2,2539.2,2538.8,2539,36552
2012-02-10 13:46:59,2572.4,2521.2,2539,2538.8,2539,36688
2012-02-10 13:47:59,2572.4,2521.2,2537,2537,2537.2,36850
2012-02-10 13:48:25,2572.4,2521.2,2536.2,2536.2,2536.4,36850
2012-02-10 13:49:59,2572.4,2521.2,2534,2533.6,2534,37250
2012-02-10 13:50:59,2572.4,2521.2,2533.4,2533.8,2534,37205
2012-02-10 13:51:59,2572.4,2521.2,2534.8,2534.8,2535,37046
2012-02-10 13:52:59,2572.4,2521.2,2534.4,2534.4,2535,37212
2012-02-10 13:53:59,2572.4,2521.2,2536.4,2536.2,2536.4,37478
2012-02-10 13:54:59,2572.4,2521.2,2536.6,2536.6,2536.8,37597
2012-02-10 13:55:59,2572.4,2521.2,2535.6,2535.6,2535.8,37799
2012-02-10 13:56:59,2572.4,2521.2,2534.8,2534.8,2535,37857
2012-02-10 13:57:00,2572.4,2521.2,2535,2534.8,2535,37856
2012-02-10 13:58:59,2572.4,2521.2,2537.6,2537.4,2537.6,38029
2012-02-10 13:59:59,2572.4,2521.2,2537,2537,2537.4,37968
2012-02-10 14:00:59,2572.4,2521.2,2536.2,2535.8,2536,38095
2012-02-10 14:01:59,2572.4,2521.2,2530.8,2530.8,2531.2,38340
2012-02-10 14:02:50,2572.4,2521.2,2532.2,2532.2,2532.4,38155
2012-02-10 14:03:59,2572.4,2521.2,2534.6,2534.4,2534.8,38008
2012-02-10 14:04:59,2572.4,2521.2,2534.4,2534,2534.4,38032
2012-02-10 14:05:59,2572.4,2521.2,2534.6,2534.2,2534.4,38049
2012-02-10 14:06:59,2572.4,2521.2,2535,2535.2,2535.4,38028
2012-02-10 14:07:59,2572.4,2521.2,2536.6,2536.6,2536.8,37952
2012-02-10 14:08:59,2572.4,2521.2,2537,2536.8,2537.2,37917
2012-02-10 14:09:59,2572.4,2521.2,2536.4,2536,2536.4,37979
2012-02-10 14:10:59,2572.4,2521.2,2535.8,2535,2535.8,38024
2012-02-10 14:11:59,2572.4,2521.2,2533.8,2533.8,2534.2,37964
2012-02-10 14:12:59,2572.4,2521.2,2532.4,2532.6,2532.8,37786
2012-02-10 14:13:59,2572.4,2521.2,2528.8,2528.6,2528.8,37659
2012-02-10 14:14:59,2572.4,2521.2,2527,2526.8,2527,37611
2012-02-10 14:15:59,2572.4,2521.2,2523,2523,2523.6,37492
2012-02-10 14:16:59,2572.4,2519.8,2520.2,2520.2,2520.4,37569
2012-02-10 14:17:41,2572.4,2519.8,2523.6,2523.6,2523.8,37352
2012-02-10 14:19:59,2572.4,2519.8,2525,2524.8,2525,36999
2012-02-10 14:20:59,2572.4,2519.8,2527,2526.8,2527,36821
2012-02-10 14:21:59,2572.4,2519.8,2524.6,2524.2,2524.4,36843
2012-02-10 14:22:59,2572.4,2519.8,2524.2,2524.2,2524.4,36840
2012-02-10 14:23:59,2572.4,2519.8,2529.4,2529.4,2529.6,36581
2012-02-10 14:24:59,2572.4,2519.8,2527.8,2527.4,2527.8,36513
2012-02-10 14:25:59,2572.4,2519.8,2527.8,2527.4,2527.8,36498
2012-02-10 14:26:59,2572.4,2519.8,2527.4,2527.4,2527.6,36503
2012-02-10 14:27:59,2572.4,2519.8,2527,2527,2527.4,36553
2012-02-10 14:28:59,2572.4,2519.8,2528.8,2528.6,2528.8,36490
2012-02-10 14:29:59,2572.4,2519.8,2528.8,2528.4,2528.8,36583
2012-02-10 14:30:59,2572.4,2519.8,2532.6,2532,2532.6,36321
2012-02-10 14:31:59,2572.4,2519.8,2533,2532.6,2533,35848
2012-02-10 14:32:59,2572.4,2519.8,2532.2,2531.8,2532.6,35864
2012-02-10 14:33:59,2572.4,2519.8,2529.8,2529.8,2530,35721
2012-02-10 14:34:59,2572.4,2519.8,2529.4,2529,2529.6,35666
2012-02-10 14:35:59,2572.4,2519.8,2530.2,2530.2,2530.4,35700
2012-02-10 14:36:59,2572.4,2519.8,2532,2532,2532.6,35548
2012-02-10 14:37:59,2572.4,2519.8,2532,2532,2532.2,35496
2012-02-10 14:38:59,2572.4,2519.8,2532.6,2532.6,2533,35482
2012-02-10 14:39:59,2572.4,2519.8,2535.6,2535,2535.6,35098
2012-02-10 14:40:59,2572.4,2519.8,2535.2,2535.2,2535.4,34793
2012-02-10 14:41:59,2572.4,2519.8,2534.6,2534.4,2534.6,34827
2012-02-10 14:42:59,2572.4,2519.8,2533,2532.8,2533,34713
2012-02-10 14:43:59,2572.4,2519.8,2534,2533.8,2534,34686
2012-02-10 14:44:59,2572.4,2519.8,2531.8,2531.6,2531.8,34644
2012-02-10 14:45:59,2572.4,2519.8,2529,2528.6,2528.8,34385
2012-02-10 14:46:59,2572.4,2519.8,2526.8,2526.8,2527,34186
2012-02-10 14:47:59,2572.4,2519.8,2528.2,2528.2,2528.6,33938
2012-02-10 14:48:59,2572.4,2519.8,2528.4,2528,2528.2,33947
2012-02-10 14:49:59,2572.4,2519.8,2530.2,2530,2530.4,33629
2012-02-10 14:50:59,2572.4,2519.8,2531.2,2531.2,2531.4,33513
2012-02-10 14:51:59,2572.4,2519.8,2531.2,2531.2,2531.6,33548
2012-02-10 14:52:59,2572.4,2519.8,2532.6,2532.4,2532.6,33480
2012-02-10 14:53:59,2572.4,2519.8,2532,2532,2532.2,33414
2012-02-10 14:54:59,2572.4,2519.8,2532.2,2532.2,2532.4,33361
2012-02-10 14:55:59,2572.4,2519.8,2533.8,2533.6,2533.8,33255
2012-02-10 14:56:59,2572.4,2519.8,2534.2,2534,2534.2,33182
2012-02-10 14:57:59,2572.4,2519.8,2533.6,2533.2,2533.6,32912
2012-02-10 14:58:59,2572.4,2519.8,2533.6,2533.6,2533.8,32819
2012-02-10 14:59:59,2572.4,2519.8,2533,2533,2533.2,32658
2012-02-10 15:00:59,2572.4,2519.8,2533.2,2533.2,2533.6,32497
2012-02-10 15:01:59,2572.4,2519.8,2533,2532.8,2533.2,32439
2012-02-10 15:02:59,2572.4,2519.8,2532.2,2531.6,2532.2,32196
2012-02-10 15:03:59,2572.4,2519.8,2533,2532.8,2533,32062
2012-02-10 15:04:59,2572.4,2519.8,2533.8,2533.6,2533.8,31926
2012-02-10 15:05:59,2572.4,2519.8,2533.2,2533.2,2533.4,31787
2012-02-10 15:06:59,2572.4,2519.8,2532.6,2532.8,2533.2,31683
2012-02-10 15:07:59,2572.4,2519.8,2533.4,2533.4,2533.6,31508
2012-02-10 15:08:59,2572.4,2519.8,2533.2,2533,2533.2,31378
2012-02-10 15:09:59,2572.4,2519.8,2533.2,2532.8,2533,31129
2012-02-10 15:10:59,2572.4,2519.8,2532.6,2532.6,2533,30844
2012-02-10 15:11:59,2572.4,2519.8,2532,2532,2532.2,30644
2012-02-10 15:12:59,2572.4,2519.8,2532.4,2532.4,2532.6,30276
2012-02-10 15:13:59,2572.4,2519.8,2532.4,2532.2,2532.4,29893
2012-02-10 15:14:59,2572.4,2519.8,2532,2532,2532.2,28629
2012-02-10 15:15:00,2572.4,2519.8,2532.2,2532,2532.2,28628
2012-02-13 09:15:59,2517.8,2507.2,2509.6,2509.6,2509.8,29164
2012-02-13 09:16:59,2517.8,2507,2510,2510,2510.2,29285
2012-02-13 09:17:59,2517.8,2505.8,2507,2506.6,2507,29534
2012-02-13 09:18:59,2517.8,2505.8,2508.2,2508,2508.2,29574
2012-02-13 09:19:59,2517.8,2505.8,2507.6,2507.6,2507.8,29683
2012-02-13 09:20:59,2517.8,2503,2505.6,2505.4,2505.6,30016
2012-02-13 09:21:59,2517.8,2503,2508,2507.6,2508,30005
2012-02-13 09:22:59,2517.8,2503,2507.2,2507.2,2507.4,30170
2012-02-13 09:23:59,2517.8,2503,2508.8,2508.6,2508.8,30244
2012-02-13 09:24:59,2517.8,2503,2506.2,2506.2,2506.6,30424
2012-02-13 09:25:59,2517.8,2503,2505,2505,2505.2,30491
2012-02-13 09:26:59,2517.8,2503,2508,2507.8,2508.4,30493
2012-02-13 09:27:59,2517.8,2503,2507.8,2507.8,2508,30381
2012-02-13 09:28:59,2517.8,2503,2508.6,2508.6,2509,30414
2012-02-13 09:29:59,2517.8,2503,2507.4,2507.4,2507.6,30505
2012-02-13 09:30:59,2517.8,2503,2507.4,2507.4,2508.2,30568
2012-02-13 09:31:59,2517.8,2503,2508.8,2508.4,2508.8,30711
2012-02-13 09:32:59,2517.8,2503,2507.6,2507.6,2507.8,30796
2012-02-13 09:33:59,2517.8,2503,2507.8,2507.4,2508,30855
2012-02-13 09:34:59,2517.8,2503,2510,2509.6,2510.4,30883
2012-02-13 09:35:59,2517.8,2503,2507.2,2507.2,2508,31013
2012-02-13 09:36:59,2517.8,2501,2504.8,2504.6,2504.8,31133
2012-02-13 09:37:59,2517.8,2501,2509.2,2508.6,2509.2,31090
2012-02-13 09:38:59,2517.8,2501,2509.4,2509.2,2509.6,31017
2012-02-13 09:39:59,2517.8,2501,2511.4,2511,2511.2,30995
2012-02-13 09:40:59,2517.8,2501,2511.6,2511.8,2512,30816
2012-02-13 09:41:59,2517.8,2501,2512.4,2512.2,2512.4,30966
2012-02-13 09:42:59,2517.8,2501,2510.8,2510.8,2511,31057
2012-02-13 09:43:59,2517.8,2501,2509.6,2509.6,2509.8,31094
2012-02-13 09:44:59,2517.8,2501,2509.4,2509,2509.4,31164
2012-02-13 09:45:59,2517.8,2501,2506.6,2506.6,2506.8,31330
2012-02-13 09:46:59,2517.8,2501,2509.8,2509.8,2510,31374
2012-02-13 09:47:59,2517.8,2501,2510.4,2510.4,2510.6,31375
2012-02-13 09:48:59,2517.8,2501,2513.4,2513,2513.6,31444
2012-02-13 09:49:59,2517.8,2501,2514,2513.8,2514,31500
2012-02-13 09:50:59,2517.8,2501,2512.2,2512.2,2512.6,31599
2012-02-13 09:51:59,2517.8,2501,2513.2,2513.2,2514,31666
2012-02-13 09:52:59,2517.8,2501,2514.4,2514.2,2514.4,31706
2012-02-13 09:53:59,2517.8,2501,2515,2515,2515.2,31658
2012-02-13 09:54:59,2517.8,2501,2513.6,2513.4,2513.6,31738
2012-02-13 09:55:59,2517.8,2501,2512.8,2512.6,2512.8,31736
2012-02-13 09:56:59,2517.8,2501,2515.2,2514.6,2515.4,31714
2012-02-13 09:57:59,2518.6,2501,2516,2516,2516.6,31895
2012-02-13 09:58:59,2518.6,2501,2516.8,2516.4,2516.8,32034
2012-02-13 09:59:59,2518.6,2501,2514.2,2514.2,2514.4,32159
2012-02-13 10:00:59,2518.6,2501,2512.6,2512.4,2512.6,32157
2012-02-13 10:01:59,2518.6,2501,2511.4,2511.2,2511.4,32162
2012-02-13 10:02:59,2518.6,2501,2513.8,2513.6,2513.8,32258
2012-02-13 10:03:59,2518.6,2501,2513.6,2513.4,2513.6,32237
2012-02-13 10:04:59,2518.6,2501,2516.2,2516.2,2516.4,32347
2012-02-13 10:05:59,2518.6,2501,2517.6,2517.2,2517.8,32423
2012-02-13 10:06:59,2519.8,2501,2517.4,2517,2517.2,32635
2012-02-13 10:07:59,2519.8,2501,2517,2517.4,2517.6,32558
2012-02-13 10:08:59,2519.8,2501,2514,2513.8,2514,32584
2012-02-13 10:09:59,2519.8,2501,2513.8,2513.6,2514,32660
2012-02-13 10:10:34,2520.8,2501,2520.2,2520,2520.8,32676
2012-02-13 10:14:59,2522.2,2501,2522.2,2522,2522.2,33245
2012-02-13 10:15:59,2529.4,2501,2527.4,2527.4,2527.6,33242
2012-02-13 10:16:59,2529.4,2501,2527.4,2527.4,2528,33326
2012-02-13 10:17:59,2529.8,2501,2529.6,2529.6,2529.8,33614
2012-02-13 10:18:59,2531,2501,2527.8,2527.4,2527.6,33594
2012-02-13 10:19:59,2531,2501,2530.4,2530.4,2531,33922
2012-02-13 10:20:59,2532.2,2501,2525.2,2525.4,2525.8,33979
2012-02-13 10:21:31,2532.2,2501,2526.6,2526.6,2526.8,34041
2012-02-13 10:24:59,2532.2,2501,2525.4,2525.2,2525.4,33800
2012-02-13 10:25:59,2532.2,2501,2526.8,2526.8,2527,33908
2012-02-13 10:26:59,2532.2,2501,2526.4,2526,2526.6,33998
2012-02-13 10:27:59,2532.2,2501,2526,2525.6,2526,34126
2012-02-13 10:28:59,2532.2,2501,2525.2,2525.2,2525.4,34124
